x,y
105,128
105,177
106,103
105,158
147,213
89,231
96,252
157,254
162,253
177,252
176,239
230,107
231,99
185,114
191,114
197,114
197,108
195,101
165,75
178,75
77,92
92,93
95,106
95,113
93,140
82,138
95,127
97,166
78,186
96,188
10,231
7,244
22,188
50,186
28,131
27,138
26,145
23,156
29,157
39,162
47,160
57,157
57,151
57,145
61,142
7,134
9,142
3,141
71,142
49,136
41,137
57,132
57,137
62,88
31,95
44,57
25,38
31,32
49,42
63,59
76,54
88,55
96,47
97,34
51,13
32,13
193,20
196,34
157,20
148,27
149,41
148,52
231,113
224,114
217,113
210,114
198,48
193,51
197,54
193,57
198,61
195,65
151,20
85,64
92,62
98,61
100,53
93,56
50,29
56,29
54,35
35,51
16,98
