x,y
160,221
129,155
154,201
100,121
151,97
142,109
165,125
187,115
183,148
208,143
203,180
227,172
219,203
247,193
238,228
254,218
169,71
224,98
106,135
113,133
100,141
110,179
120,174
105,36
124,65
179,59
152,52
163,59
112,9
147,45
144,38
249,16
212,37
96,214
73,233
86,252
59,248
64,183
79,174
71,167
48,156
45,129
6,143
30,177
53,233
65,225
38,155
24,131
54,143
15,106
59,57
67,61
38,43
42,49
23,92
48,96
3,6
6,81
29,73
129,133
133,126
183,89
167,21
188,50
225,52
236,54
254,100
234,98
184,6
146,26
65,73
71,84
57,202
33,216
131,177
