x,y
107,228
120,218
131,214
171,203
172,195
188,225
248,232
235,214
249,197
243,192
208,227
224,246
200,245
237,252
109,187
102,180
104,238
117,203
123,199
108,209
128,195
101,214
37,186
31,191
35,197
33,205
18,200
24,194
53,196
55,184
62,171
60,191
65,187
58,179
66,176
74,172
90,160
97,156
80,167
70,165
96,149
91,152
45,198
67,228
56,235
50,240
52,244
61,231
65,238
72,234
88,224
93,219
79,228
116,232
131,221
100,143
12,85
14,90
10,141
114,53
97,38
63,51
71,46
36,31
17,46
9,53
11,71
21,58
28,66
35,61
21,73
198,169
18,6
2,17
17,80
108,139
52,157
43,146
39,134
23,78
76,161
140,214
193,234
196,240
220,228
232,167
254,203
