x,y
126,56
115,68
72,123
45,145
173,6
148,39
15,173
96,89
73,153
12,140
89,135
127,17
104,35
90,52
74,61
38,106
23,120
2,224
20,206
45,189
54,171
126,95
143,83
157,68
174,48
190,30
208,10
212,194
180,232
235,233
226,230
123,116
151,94
47,202
12,237
57,90
33,58
95,33
95,19
244,187
226,8
225,48
236,60
7,126
2,143
27,229
38,238
56,210
63,216
72,226
91,244
95,249
101,255
73,176
87,185
94,197
105,207
113,214
119,218
127,224
173,242
183,222
198,242
221,219
223,223
230,248
239,253
225,193
205,201
197,43
201,45
197,48
192,52
185,62
220,15
214,26
212,29
222,61
226,66
248,41
245,9
234,26
140,5
113,10
26,19
36,26
66,64
78,70
86,40
