x,y
199,79
82,220
85,134
220,22
88,8
220,110
65,162
199,20
238,36
198,194
220,155
220,213
217,240
61,124
198,39
196,249
219,128
201,124
136,140
178,224
145,122
56,24
144,191
95,190
8,151
240,139
233,146
3,107
9,167
93,57
142,210
18,226
9,227
141,156
139,169
42,231
43,152
51,88
7,22
16,2
139,99
147,91
153,58
10,46
5,85
177,239
187,219
189,204
185,201
200,221
131,124
140,122
190,67
147,25
143,179
220,184
54,211
94,102
105,116
96,114
90,113
58,142
4,96
4,129
7,203
4,220
148,1
141,30
146,47
145,77
146,112
189,56
229,91
