x,y
95,90
87,88
22,86
108,64
78,40
73,3
4,19
7,34
15,43
26,47
12,53
40,49
52,46
48,56
58,55
72,54
65,15
77,23
65,33
116,20
110,36
137,8
128,2
104,1
136,33
133,53
166,53
140,78
111,75
121,70
111,49
126,87
131,94
142,105
143,110
147,132
130,133
165,159
174,177
111,113
95,117
88,125
93,131
95,138
162,211
173,213
185,216
184,240
177,248
146,235
118,236
103,229
117,209
101,196
115,196
116,182
103,177
86,241
75,246
59,246
48,244
26,242
19,250
46,250
120,248
138,250
4,168
16,175
14,163
17,143
17,128
8,120
21,104
11,105
9,249
212,186
247,175
252,126
246,64
245,22
235,36
194,63
196,80
201,245
240,47
