x,y
186,147
16,44
16,23
40,76
212,23
16,123
212,80
212,120
38,228
16,61
211,44
211,153
189,5
14,203
15,152
187,105
186,122
16,3
16,13
189,21
15,233
15,115
209,170
188,196
209,183
187,56
18,86
13,209
39,242
16,132
186,33
30,39
34,58
45,120
45,128
36,178
35,197
36,92
5,89
3,189
8,211
89,41
103,43
97,56
105,69
76,83
86,79
88,19
100,103
103,121
86,162
116,191
160,213
169,213
181,171
120,143
130,144
147,89
145,37
164,36
218,5
224,14
221,32
215,66
248,50
209,193
251,132
250,147
208,237
208,103
180,11
167,10
160,10
151,11
46,17
83,6
79,4
117,3
109,22
96,21
110,29
10,36
4,36
3,44
4,53
59,40
64,40
90,54
48,52
104,58
108,54
108,47
72,74
61,124
65,125
72,125
85,127
54,146
121,118
133,116
6,246
68,224
76,223
67,232
116,233
246,150
216,79
210,54
228,58
236,59
185,14
