x,y
248,201
248,181
195,153
247,228
235,169
187,146
122,85
120,93
118,104
140,129
151,103
158,91
141,89
136,138
151,145
209,193
194,194
150,193
104,229
183,229
199,230
215,230
214,144
243,90
243,153
189,125
115,121
48,13
56,27
90,26
92,75
82,75
81,85
87,82
41,72
48,47
55,72
55,155
35,156
47,126
39,87
46,92
43,103
102,84
145,43
158,41
185,37
183,69
182,76
12,228
24,39
207,46
197,47
247,25
175,5
183,9
206,6
237,8
250,7
105,129
98,132
56,135
65,137
167,43
192,50
248,58
30,20
74,45
87,49
85,62
134,100
67,18
63,9
72,34
59,52
50,56
49,80
164,141
220,226
