x,y
99,34
251,38
19,178
36,53
106,238
34,140
128,77
205,197
184,197
245,12
108,8
239,80
182,81
43,214
237,12
94,65
68,84
124,209
199,234
231,13
177,65
243,82
169,83
72,173
121,19
64,2
166,247
143,40
202,251
136,32
232,210
117,225
146,56
119,49
152,25
50,229
117,8
200,217
157,41
82,7
62,247
122,116
135,85
133,102
92,7
202,83
216,99
136,113
246,78
108,42
242,14
250,9
202,94
110,22
133,229
126,73
128,108
75,36
196,4
223,35
229,23
242,43
229,64
245,59
234,100
245,99
183,93
165,93
198,69
215,87
150,106
143,114
98,121
156,76
17,118
81,148
85,160
6,23
38,21
76,224
164,193
219,174
223,179
135,250
128,59
3,52
52,54
