x,y
46,31
65,15
9,103
61,88
13,39
53,69
99,18
98,127
126,193
164,203
55,122
108,140
147,216
182,217
81,140
149,181
34,100
82,107
199,235
180,250
91,156
75,99
130,165
95,23
114,2
73,9
56,59
114,175
125,140
136,128
145,121
155,111
163,103
202,137
73,43
89,27
33,42
241,16
3,56
246,252
73,52
47,100
43,110
84,117
122,6
53,25
53,38
41,41
83,85
98,30
80,45
92,75
99,65
104,61
0,121
29,169
35,163
48,151
54,142
111,131
121,138
173,99
177,131
163,145
169,140
152,152
165,173
178,162
188,151
209,172
215,167
222,160
233,151
245,160
112,191
116,191
120,202
130,208
166,248
238,250
65,169
59,174
