x,y
87,21
47,6
19,21
96,84
125,73
131,104
103,102
137,129
60,97
49,92
4,132
65,136
107,161
42,178
45,157
13,179
14,206
17,230
47,227
57,251
57,126
45,127
45,140
135,148
116,226
92,249
123,255
152,242
179,222
169,195
178,156
119,34
116,4
149,30
155,12
174,29
187,38
224,62
235,55
209,52
225,7
246,216
240,237
212,251
215,230
200,219
255,129
195,103
208,102
199,133
217,153
223,159
230,161
174,129
207,142
176,95
181,113
196,120
176,76
178,48
176,62
80,185
63,164
59,189
48,203
58,200
67,200
75,198
68,210
55,218
45,52
102,125
155,95
147,131
140,151
