x,y
39,111
60,102
217,211
41,143
161,217
126,89
163,244
83,117
246,165
116,248
189,49
175,237
16,129
123,60
105,102
81,87
61,129
133,234
233,22
200,192
171,61
169,34
148,74
210,35
20,157
146,166
241,201
254,96
7,62
46,44
66,52
51,31
37,36
82,7
91,4
178,12
186,9
138,3
155,85
162,111
170,78
249,7
203,84
103,244
78,214
67,203
61,200
67,197
16,168
14,227
188,188
177,194
175,132
178,127
195,115
152,145
176,137
173,154
61,207
21,227
188,134
185,140
84,128
66,26
51,53
28,60
102,163
3,171
18,220
149,224
97,231
253,66
225,2
2,140
239,49
190,109
