x,y
201,232
57,233
18,233
237,230
39,234
93,233
112,233
131,233
149,232
164,233
183,232
233,194
218,197
199,200
148,153
103,186
92,155
101,146
83,148
85,130
156,131
227,98
218,104
214,112
197,123
247,133
207,157
253,183
220,77
165,80
166,92
119,82
100,79
107,93
108,101
105,110
105,118
105,128
88,79
76,77
219,175
132,192
177,196
167,195
147,81
154,83
217,29
209,50
214,62
237,28
250,30
17,27
45,23
42,29
83,26
63,28
97,31
90,68
107,9
35,56
40,59
50,84
47,94
106,15
117,25
127,23
166,25
206,24
134,28
89,37
99,48
99,53
96,64
103,48
66,82
13,78
26,198
9,197
6,87
75,232
205,58
189,23
175,31
176,71
244,25
39,6
6,5
19,151
107,168
121,198
40,198
57,198
66,198
71,204
89,199
218,134
133,199
122,43
