x,y
13,156
169,170
139,215
11,79
89,25
30,184
5,104
201,176
146,186
56,241
60,188
156,200
47,168
173,188
47,248
31,142
47,54
182,157
62,223
251,116
126,196
112,10
212,139
18,121
114,234
78,3
63,18
39,26
24,39
14,47
232,125
99,211
218,160
236,145
30,65
68,41
122,179
131,173
141,166
111,133
112,154
165,137
108,25
179,214
154,222
240,196
229,209
50,207
180,90
233,166
47,9
65,149
51,157
86,84
115,57
143,94
132,101
154,104
163,105
162,98
247,4
246,44
218,46
140,121
151,125
114,178
99,195
182,232
212,225
117,248
74,197
81,204
