x,y
168,143
167,103
168,123
172,164
209,95
227,92
207,115
207,126
207,136
207,146
206,155
205,165
207,171
207,190
206,231
223,232
238,232
252,233
75,219
77,183
100,161
102,201
140,251
134,216
129,198
137,188
138,91
126,148
132,139
140,128
133,127
136,121
143,125
134,119
142,118
102,240
142,220
142,171
131,158
136,227
134,235
139,238
132,251
168,113
250,87
249,96
30,249
26,237
26,212
23,175
24,184
24,145
7,99
24,88
22,72
20,44
21,35
133,9
140,19
139,27
139,34
139,39
140,57
140,67
139,74
206,8
194,14
205,19
204,31
191,29
193,43
190,81
190,73
23,24
22,19
19,5
202,73
193,65
209,78
208,107
24,198
27,127
25,59
193,3
138,95
132,177
125,115
208,182
193,22
