x,y
181,116
15,221
241,120
181,9
242,247
238,251
177,72
180,44
158,117
116,115
57,115
11,76
28,77
47,74
70,75
148,77
19,112
9,243
88,250
83,241
108,244
135,250
55,252
111,215
1,221
189,176
177,173
164,169
165,238
176,233
192,217
228,202
217,199
214,185
212,173
108,183
92,180
182,252
196,200
204,196
12,2
25,170
39,161
57,168
62,168
67,169
88,170
103,162
111,169
118,168
124,168
138,170
148,170
205,141
205,131
206,126
235,127
240,130
234,17
236,25
229,13
172,244
179,245
191,226
199,223
203,233
253,85
216,126
