x,y
58,29
110,233
137,253
30,175
64,245
194,131
175,169
57,55
106,190
77,11
75,189
37,240
157,184
125,175
26,250
134,3
46,194
46,232
94,30
218,147
136,198
150,160
17,255
58,211
78,244
169,147
50,157
120,208
215,117
10,90
197,154
35,70
253,94
74,43
55,221
61,171
180,110
90,118
154,97
147,66
138,13
128,241
227,193
227,169
247,186
250,159
214,28
108,99
47,113
90,151
5,140
246,127
188,67
212,219
42,24
8,26
225,6
189,45
174,64
139,86
76,118
69,129
76,141
85,150
86,250
158,213
167,218
199,207
155,253
199,252
