x,y
53,185
97,234
66,235
75,246
41,241
159,44
101,172
196,148
202,88
202,119
96,208
121,3
226,52
175,17
123,162
166,56
170,159
250,99
7,135
135,20
159,144
231,77
21,194
176,65
23,224
142,179
160,3
146,31
192,42
181,132
216,133
83,189
118,190
37,172
50,156
23,211
13,220
9,211
17,205
91,134
100,136
116,237
127,246
106,217
120,218
180,184
193,186
206,183
216,173
192,96
173,229
191,229
189,215
184,245
191,240
248,162
104,15
139,50
12,148
210,59
216,69
189,19
206,24
220,34
48,65
243,217
121,81
127,233
2,172
15,182
58,87
33,25
41,15
51,29
39,34
43,40
48,45
129,42
121,47
122,23
251,48
247,58
226,72
230,233
243,240
253,229
209,167
4,201
22,63
32,67
88,103
76,92
61,97
