x,y
6,150
53,203
22,205
165,80
187,61
142,22
132,46
115,31
194,80
56,238
61,213
47,227
22,165
77,227
49,192
93,246
112,196
127,195
74,135
217,197
176,147
173,128
186,119
213,39
232,30
200,164
205,161
38,8
30,18
19,26
10,34
218,91
228,103
237,108
243,114
223,151
230,157
246,179
240,47
204,75
210,87
225,75
3,137
14,200
12,208
253,42
107,32
105,28
102,21
77,127
70,128
73,121
68,113
58,105
49,95
35,83
27,215
215,83
50,48
59,42
73,29
76,24
81,20
97,44
87,54
81,58
78,61
81,58
97,16
75,64
71,69
67,71
142,109
154,93
164,100
181,109
195,125
198,129
194,167
240,160
247,167
253,176
239,176
205,193
210,203
204,184
200,179
208,38
223,38
216,16
209,32
125,5
100,26
146,145
79,152
35,171
113,247
109,254
226,187
