x,y
245,227
247,136
247,213
9,116
56,90
236,237
109,66
29,107
222,239
30,79
245,171
126,243
74,82
18,30
3,84
37,68
56,56
95,40
99,28
69,54
97,12
16,125
33,116
37,109
59,134
59,149
24,137
25,145
28,170
23,184
22,194
22,201
23,211
15,214
22,220
30,222
22,230
23,245
51,245
63,246
69,241
75,239
84,237
87,219
82,210
87,204
69,211
61,214
62,221
59,203
52,202
65,91
65,103
70,108
103,73
98,81
91,75
120,61
133,54
171,52
199,48
190,43
179,41
208,42
219,44
242,45
243,68
173,87
177,67
178,79
212,107
221,104
229,105
237,105
245,110
245,78
191,136
208,134
209,127
209,144
220,137
231,135
230,168
219,169
211,170
204,169
110,86
115,112
114,130
116,146
124,155
110,169
116,177
112,188
101,189
113,198
114,203
114,210
120,220
112,224
112,237
118,250
110,252
114,245
151,218
186,230
193,236
200,231
215,232
227,232
170,223
163,218
177,217
244,201
54,186
