x,y
201,232
57,233
18,233
237,230
36,233
88,232
107,232
126,232
144,231
162,231
181,231
233,194
214,196
195,199
126,175
103,186
88,154
97,146
80,146
83,129
152,129
220,94
212,104
208,111
195,121
187,121
191,132
188,139
254,83
163,79
163,91
115,82
102,82
101,91
102,100
102,109
102,117
102,127
85,78
76,77
144,142
122,191
167,195
156,193
129,81
143,79
149,81
213,27
206,50
208,58
234,27
247,26
8,24
43,20
38,27
81,22
60,25
92,29
90,65
100,16
34,64
40,59
45,83
47,94
108,20
117,25
126,23
132,24
164,25
204,23
127,30
83,36
94,45
99,53
93,54
101,46
67,82
6,75
11,159
8,174
27,194
8,194
107,29
71,231
