x,y
171,19
243,220
115,139
166,38
173,144
164,232
134,26
221,142
126,27
28,175
91,82
252,140
115,28
209,143
106,30
170,8
16,50
100,159
119,154
34,45
77,63
46,8
148,109
158,48
184,43
200,42
217,28
247,12
236,7
212,10
207,14
197,20
127,53
116,55
136,51
58,24
188,37
77,14
74,77
15,67
33,70
10,77
42,61
38,201
9,181
205,168
219,165
244,165
236,157
186,209
191,204
130,178
166,245
200,254
236,217
58,159
83,152
9,2
58,65
47,65
42,69
20,134
93,109
22,205
204,223
10,201
27,235
1,212
35,242
8,251
71,195
9,240
48,239
57,195
80,242
191,236
244,254
146,214
209,160
233,165
250,201
214,133
229,134
226,100
142,71
135,103
144,83
165,73
186,73
186,81
204,75
212,39
219,45
226,19
17,1
23,117
66,105
55,107
98,97
61,98
82,25
163,14
134,113
140,130
146,141
98,185
144,205
