x,y
14,67
71,157
182,14
138,229
157,255
105,221
87,144
100,163
198,38
212,57
249,66
34,59
55,135
120,241
17,38
229,79
110,186
234,42
41,79
40,114
222,24
134,206
241,99
92,201
26,90
60,102
204,3
95,37
45,14
54,218
90,215
72,186
88,174
218,170
238,196
146,144
154,138
152,116
129,31
187,109
174,121
78,253
248,249
2,158
140,75
6,15
160,12
150,22
92,61
86,65
149,88
157,82
163,87
183,116
160,104
250,170
244,172
245,195
233,199
253,236
162,232
166,239
170,242
21,210
22,218
25,223
31,228
33,235
36,239
41,245
