x,y
124,86
145,72
233,14
206,251
61,131
169,57
213,217
222,238
245,223
80,117
194,41
34,145
234,205
213,28
25,206
29,216
38,224
9,179
11,187
199,10
178,24
189,234
171,248
102,103
152,41
134,56
103,71
63,97
47,112
27,126
206,58
114,65
161,151
79,217
98,208
117,196
129,204
137,248
191,219
213,150
204,133
219,134
8,137
90,83
10,228
6,223
4,217
10,126
206,180
102,239
218,252
5,76
11,85
8,60
15,77
19,78
21,84
35,70
54,48
58,55
72,34
76,42
81,55
215,125
158,185
150,177
137,186
77,225
86,235
95,235
63,252
250,175
183,163
192,214
254,3
