x,y
135,241
234,161
177,213
251,245
177,210
129,242
214,189
205,191
147,237
145,235
209,187
206,179
208,192
166,224
167,165
187,152
214,135
244,113
187,113
203,106
213,91
190,217
207,242
201,236
198,228
173,236
161,243
250,253
237,239
239,231
223,211
227,216
231,220
242,177
54,17
16,25
36,29
49,47
80,19
91,36
80,56
41,59
33,66
21,72
9,116
38,97
49,90
82,100
56,125
70,231
17,251
25,239
39,248
37,207
53,203
16,150
10,165
28,143
34,178
44,169
27,191
107,48
159,13
154,60
168,58
62,72
72,84
9,6
2,52
94,66
1,88
67,116
2,154
5,226
104,227
126,216
148,200
253,173
205,98
195,104
