x,y
145,215
231,253
170,231
157,202
177,168
174,181
214,150
189,164
206,139
217,121
221,110
229,97
234,80
203,236
210,242
218,242
233,160
248,82
189,86
206,89
202,96
192,116
186,124
172,140
168,147
160,139
157,168
152,174
146,166
129,155
115,148
100,170
86,161
86,134
113,110
134,124
159,103
144,94
177,111
141,57
115,78
114,41
105,33
101,39
90,58
85,65
96,67
85,96
75,84
70,92
59,112
56,120
65,120
24,129
32,109
45,85
56,67
72,31
84,11
97,2
87,0
138,17
158,35
172,44
192,47
202,53
214,59
136,4
153,16
191,35
209,45
32,34
47,14
27,51
17,69
6,37
16,19
0,50
24,4
242,44
242,27
248,19
252,13
34,143
47,150
59,158
113,188
133,197
141,203
242,118
249,124
230,77
