x,y
183,55
46,182
203,17
221,210
126,67
37,170
42,224
81,224
139,81
39,150
86,99
23,190
168,244
116,100
96,242
150,53
66,114
198,223
247,14
38,211
52,125
240,230
94,85
104,252
62,201
71,132
31,135
69,255
157,70
68,208
154,253
95,116
208,38
230,25
181,28
167,43
117,77
78,41
7,84
17,10
115,194
94,221
83,171
221,7
18,54
23,59
23,66
17,66
29,75
24,78
13,23
20,29
24,37
51,30
56,40
65,23
83,13
79,16
86,20
101,7
37,229
42,246
50,251
91,171
123,197
128,214
121,219
112,226
121,236
129,248
202,253
251,224
249,239
254,244
245,246
202,161
196,160
187,147
199,132
204,123
104,156
108,152
110,156
108,161
118,151
121,156
126,155
135,158
131,164
122,169
127,170
128,174
130,180
132,178
133,175
137,173
139,172
142,170
148,169
153,168
149,164
153,163
157,158
146,153
143,150
153,156
80,180
150,157
