x,y
108,116
212,48
36,193
226,254
111,140
198,82
154,112
94,151
189,64
254,21
217,66
239,52
166,76
78,167
173,97
126,103
146,89
55,182
134,126
15,210
226,32
84,135
65,147
43,162
25,178
161,49
102,32
129,8
138,17
144,10
65,126
11,167
27,145
38,147
43,140
78,245
107,251
228,142
202,137
142,235
38,207
85,227
153,213
174,166
164,157
155,184
104,50
114,50
246,64
210,87
132,72
200,187
236,175
223,168
252,220
2,132
80,9
3,188
3,228
158,5
87,3
65,3
57,82
47,93
209,28
161,230
137,193
216,175
243,224
225,234
250,131
