x,y
173,122
172,106
4,113
172,126
173,118
143,7
173,157
172,131
172,111
173,115
173,165
172,64
173,135
173,162
23,112
80,225
38,247
74,249
140,216
158,208
108,208
93,208
83,208
119,206
207,162
240,148
251,149
239,165
233,164
228,135
193,101
182,110
5,95
24,95
38,93
50,92
38,109
54,109
76,110
105,110
127,109
142,88
141,68
61,42
36,43
99,99
107,98
99,59
107,61
142,48
120,42
131,47
124,61
132,63
132,72
131,18
23,43
18,43
13,43
7,44
2,43
94,22
55,23
61,33
57,9
47,4
46,14
141,30
136,31
129,28
102,30
97,33
91,32
84,32
142,207
126,243
111,227
194,4
177,30
208,33
223,34
249,33
233,20
250,5
249,25
217,22
218,100
224,99
230,99
239,100
177,90
193,133
247,166
38,208
35,76
251,101
