x,y
39,40
208,86
15,32
222,68
89,180
192,67
18,52
160,28
44,210
178,15
73,201
174,121
104,194
44,240
239,127
147,18
64,24
157,140
193,33
64,224
249,146
182,53
204,47
190,141
88,7
90,206
125,184
147,169
172,154
215,126
136,154
119,170
31,227
14,239
195,107
114,65
143,64
98,104
116,111
62,72
11,135
80,19
6,164
246,15
86,122
58,133
53,144
72,133
172,101
179,109
99,41
189,221
97,167
86,173
84,221
26,253
34,120
2,64
31,199
79,172
43,177
7,119
34,16
54,1
104,5
103,16
109,28
67,39
85,90
80,94
70,88
69,99
64,105
55,109
47,103
35,93
33,87
15,103
16,111
21,111
33,114
36,126
27,154
35,162
45,133
22,146
11,173
6,158
15,182
30,204
29,209
37,207
91,170
95,176
95,165
199,159
232,167
206,177
210,181
215,188
197,190
174,212
178,215
194,222
180,234
164,223
153,229
163,208
160,201
132,198
108,218
216,50
222,1
232,1
111,252
91,235
