x,y
100,72
213,185
126,155
240,183
151,150
17,228
186,29
96,121
111,106
190,185
124,123
177,6
171,157
6,219
208,164
88,105
14,42
230,164
41,252
129,16
105,88
146,169
73,26
98,55
138,138
245,159
192,161
155,12
115,220
129,221
155,45
108,51
119,82
160,73
183,99
200,101
190,130
236,106
247,116
217,76
220,90
251,70
200,198
136,204
140,198
223,21
83,82
16,165
30,157
33,162
40,163
48,176
46,173
48,183
68,186
59,206
62,180
59,185
57,171
63,167
73,160
80,179
113,160
57,24
10,76
9,119
27,131
51,141
65,129
82,124
119,52
83,189
117,202
118,196
121,192
123,189
135,174
171,190
175,203
181,194
177,237
186,239
189,232
208,200
120,119
125,118
165,87
222,101
217,104
203,117
133,50
170,36
156,37
149,40
150,45
33,93
14,77
11,81
1,114
41,143
57,144
82,161
83,152
67,64
77,69
149,73
224,55
228,62
229,98
245,83
232,45
230,81
74,211
