x,y
3,59
56,196
48,219
64,217
55,251
111,219
97,219
159,249
191,254
226,251
249,250
205,202
191,197
212,191
250,191
251,169
228,171
248,134
212,154
215,139
219,124
219,98
231,97
248,96
247,83
230,85
226,85
218,74
220,48
188,28
189,46
188,63
188,78
104,84
89,82
75,83
80,104
127,105
147,105
159,104
179,105
154,114
156,127
156,146
156,158
147,168
123,177
122,193
129,200
116,200
153,196
164,183
174,168
181,151
185,135
189,117
95,201
82,200
89,195
89,187
88,175
56,179
55,148
55,130
89,128
87,149
87,161
90,115
120,129
121,146
172,226
22,248
17,152
62,202
54,117
22,230
