x,y
127,67
92,107
198,5
212,226
189,13
1,179
205,227
114,78
214,230
177,252
85,119
216,73
195,87
224,76
192,50
191,36
202,28
227,21
132,88
160,151
171,179
168,168
159,157
142,173
156,145
79,88
8,209
6,179
13,178
21,213
39,217
55,221
111,237
125,239
142,242
159,249
189,253
99,16
16,58
34,37
39,41
49,46
4,22
17,13
20,2
117,33
103,47
123,58
108,52
114,61
27,108
31,102
89,95
84,61
79,59
70,136
22,130
1,104
150,216
155,214
161,217
167,216
173,215
183,219
179,221
174,223
168,222
176,140
175,150
215,137
206,138
219,141
7,76
22,47
18,106
1,91
5,98
61,57
61,74
131,105
123,113
70,106
64,104
248,39
251,103
209,89
204,94
145,77
