x,y
11,23
187,51
237,68
200,65
235,46
209,74
73,179
161,235
18,124
24,95
87,197
101,214
108,185
89,164
126,236
38,144
83,151
3,108
148,223
58,165
146,252
1,35
220,41
241,56
241,103
218,77
241,171
229,176
70,245
7,160
30,155
224,232
171,176
119,132
124,123
125,136
131,129
135,134
86,9
68,26
53,39
43,48
32,59
21,69
19,46
32,3
95,223
195,29
97,150
155,50
161,59
196,80
191,85
188,88
184,92
176,100
170,105
166,109
162,115
207,81
227,56
213,86
220,92
227,96
239,123
230,129
225,135
221,140
217,143
203,129
199,129
201,126
194,133
213,116
218,112
220,110
223,108
237,174
149,178
136,161
157,156
110,160
134,199
140,206
129,206
105,241
97,250
91,255
75,252
59,218
36,214
35,34
28,40
96,3
