x,y
158,209
134,175
92,61
159,160
133,203
134,151
30,40
43,40
52,63
30,245
135,74
161,73
160,221
160,133
159,184
135,98
158,232
135,130
134,253
209,249
249,225
93,200
92,189
88,139
143,35
61,107
63,123
7,232
12,248
35,213
35,158
98,71
161,86
191,136
205,39
20,5
116,244
254,240
27,8
33,8
113,18
131,11
130,5
190,69
178,70
166,68
222,71
249,68
73,126
76,101
70,114
120,119
11,122
14,82
15,71
39,79
13,202
35,173
36,182
92,224
89,207
161,249
172,242
158,245
195,179
202,171
226,128
195,107
250,136
249,128
248,149
192,119
193,126
163,41
124,62
52,14
48,32
227,121
106,62
82,4
39,9
45,12
56,38
58,115
62,99
75,109
77,116
133,109
72,133
166,147
250,200
251,213
