x,y
145,222
195,198
182,213
127,245
29,171
5,65
94,244
131,222
95,223
193,149
179,244
161,64
153,244
194,137
24,214
83,224
27,182
25,99
162,216
193,125
18,208
24,198
15,63
60,219
184,65
142,244
110,246
107,223
61,33
97,34
194,188
227,69
30,201
153,168
22,65
32,4
69,221
183,158
28,120
173,65
167,246
192,212
191,252
194,163
9,241
70,37
57,206
43,201
46,185
45,174
45,163
45,136
43,123
45,108
46,96
47,85
47,71
58,72
70,64
89,67
106,65
147,142
131,70
213,202
213,191
212,176
215,137
216,124
228,117
230,199
18,194
11,159
2,34
187,176
57,9
57,21
17,19
98,18
100,25
111,32
143,77
154,77
145,90
188,92
191,99
180,105
185,109
144,114
151,112
190,73
90,113
64,144
143,213
142,195
105,213
74,247
183,128
75,66
59,81
83,66
19,167
3,190
5,247
227,250
241,248
76,7
120,4
19,107
7,137
61,116
81,139
131,147
132,6
143,7
153,5
173,6
186,9
140,23
153,29
132,37
147,38
159,38
173,38
185,38
199,7
200,18
187,19
193,24
182,24
184,31
177,28
169,29
220,5
221,12
219,21
240,34
25,74
33,68
23,159
18,222
11,223
4,221
107,115
62,162
104,199
89,217
20,4
229,211
242,213
239,160
239,166
230,88
225,148
163,196
157,142
