x,y
117,103
11,27
43,63
30,47
131,161
81,102
169,195
117,143
100,124
62,84
202,232
223,251
148,177
185,217
240,234
66,46
171,158
50,30
105,81
35,7
187,175
84,65
224,211
207,194
62,164
40,174
109,65
123,81
71,193
28,214
208,105
137,122
254,134
1,36
192,19
151,139
224,70
181,141
96,139
48,16
250,5
73,33
87,41
123,17
133,21
138,4
164,11
167,15
171,7
182,3
184,32
246,33
233,34
228,37
218,35
208,38
207,43
204,41
200,47
210,59
238,84
238,111
231,107
206,77
200,84
194,87
190,92
189,98
75,185
88,191
101,205
128,240
154,230
189,239
182,239
