x,y
41,208
100,209
168,208
37,207
167,207
57,210
85,122
92,137
98,99
126,115
191,98
151,90
148,114
177,121
119,145
129,149
141,145
148,138
164,110
188,77
201,76
90,176
244,122
240,130
212,210
194,209
166,221
144,213
107,205
109,212
84,209
188,208
206,208
77,243
86,242
121,225
132,224
139,227
147,224
149,232
158,234
159,241
158,248
174,249
109,243
235,254
244,254
249,232
245,226
219,244
160,75
249,147
188,52
213,43
40,29
20,29
13,83
90,66
98,41
113,63
128,61
106,31
12,171
15,168
3,160
153,31
163,12
193,11
183,34
244,48
241,53
244,61
234,8
228,10
238,13
243,8
241,3
30,244
33,235
40,224
51,225
60,225
67,235
69,249
123,250
126,239
131,235
21,226
24,210
