x,y
251,50
208,10
192,5
228,27
237,46
207,24
174,208
249,26
227,75
219,47
229,9
152,174
157,167
159,225
246,135
142,243
229,151
210,169
192,187
87,254
99,240
114,226
133,205
99,191
86,215
97,142
76,135
54,151
18,149
107,83
135,53
167,82
144,47
184,98
145,190
183,151
199,134
216,117
229,103
245,89
216,184
233,170
179,243
185,23
196,32
90,106
137,63
147,69
163,149
167,128
178,119
109,102
117,105
119,110
125,115
131,121
155,139
225,202
236,211
243,222
253,232
26,209
52,187
25,164
37,153
40,142
30,51
30,71
49,32
60,40
113,58
105,67
89,77
239,61
245,9
