x,y
39,40
208,86
15,32
222,68
89,180
192,67
18,52
160,28
44,210
183,14
73,201
174,121
104,194
44,240
239,127
147,18
64,24
157,140
196,40
64,224
249,146
182,53
204,47
190,141
88,7
90,206
125,184
147,169
172,154
215,126
136,154
119,170
31,227
14,239
195,107
114,65
143,64
98,104
111,109
62,72
11,135
80,19
6,164
246,15
86,122
53,140
43,133
72,133
172,101
179,109
99,41
189,221
97,167
86,173
84,221
26,253
33,116
2,64
104,1
102,14
109,28
87,30
70,37
34,88
39,94
20,108
16,104
15,116
8,120
29,112
34,125
49,101
53,109
64,105
71,101
71,88
79,92
86,89
125,80
218,52
233,2
225,2
199,159
232,169
204,178
210,183
214,189
196,190
174,213
177,216
182,231
174,235
162,222
155,229
163,208
160,205
93,164
90,170
94,176
82,174
76,175
9,159
21,148
29,156
34,160
10,173
17,181
32,200
30,204
30,210
39,208
91,236
123,252
