x,y
245,76
203,82
251,194
247,225
233,239
229,200
177,236
146,174
171,164
120,254
113,228
130,215
129,187
100,188
101,114
120,118
105,129
123,126
127,131
150,107
144,117
153,95
120,87
80,84
87,82
152,77
136,145
158,138
165,137
173,137
184,142
246,59
197,62
160,52
21,51
17,42
16,32
19,15
26,12
49,10
50,18
82,61
176,18
22,99
22,124
18,158
101,223
79,233
252,175
250,113
247,88
202,112
209,32
124,35
136,32
167,31
92,60
106,52
109,44
113,42
102,43
110,35
102,32
95,29
100,26
88,25
81,26
54,37
61,37
56,45
63,44
64,50
60,53
69,62
78,68
83,65
67,56
61,60
83,97
47,246
153,237
191,239
138,151
161,136
