x,y
206,15
224,16
209,197
155,76
153,89
102,96
100,35
92,79
150,159
151,183
121,149
91,218
109,194
153,173
81,150
219,240
251,225
247,234
105,126
117,121
122,123
143,117
152,23
151,30
133,17
143,18
107,30
117,22
95,36
96,42
97,18
46,15
34,18
6,23
56,47
78,62
53,63
61,66
82,66
97,66
88,66
107,67
121,57
62,78
59,84
53,84
4,77
15,77
82,78
70,77
107,19
149,83
151,69
135,69
6,88
8,108
15,119
50,121
62,130
48,99
9,151
14,152
20,149
32,154
43,147
64,152
51,161
138,149
106,167
94,182
15,251
50,250
56,216
25,234
18,205
27,199
35,199
32,206
54,198
41,196
4,183
1,168
113,254
121,254
135,254
212,227
215,19
49,67
50,110
47,182
80,250
7,194
13,170
98,120
25,75
95,85
106,87
51,51
63,20
126,177
126,168
112,176
10,131
