x,y
210,111
221,119
237,128
248,137
171,139
187,149
197,155
214,166
225,173
240,185
119,88
133,90
138,80
240,88
219,88
210,240
222,221
172,242
183,224
196,204
132,246
143,226
155,206
168,187
104,230
116,208
128,189
141,169
109,160
210,188
176,168
84,200
71,220
92,247
68,162
42,190
81,127
66,148
5,163
16,145
30,126
42,108
57,84
43,9
42,20
52,17
75,14
72,6
87,31
149,72
180,62
190,66
176,58
219,49
224,53
229,57
237,63
221,7
229,12
237,16
246,22
251,25
131,64
4,152
12,53
5,38
41,95
29,112
14,132
122,67
112,81
128,102
6,250
94,126
89,130
56,185
46,203
29,220
24,224
84,143
208,67
183,51
58,251
49,247
97,181
183,173
236,207
201,185
210,11
232,24
249,36
