x,y
68,81
90,76
95,160
200,215
91,137
67,109
204,50
25,255
67,192
92,47
66,161
68,23
88,221
69,53
201,136
66,132
164,236
227,107
67,147
92,194
91,10
225,228
66,222
202,81
234,113
191,173
143,91
30,199
98,206
222,155
221,202
232,210
234,196
84,116
203,10
147,122
155,121
159,135
20,199
13,198
10,190
16,171
8,169
13,161
13,149
17,117
16,91
21,90
8,35
9,29
52,32
100,69
99,115
96,229
138,199
130,190
149,250
176,251
187,227
187,213
186,204
144,134
148,37
150,51
164,53
141,70
99,34
113,31
120,32
135,31
164,30
188,72
188,100
