x,y
126,224
173,236
186,209
160,232
222,172
120,182
161,198
200,217
219,222
248,237
186,168
209,169
231,169
210,102
212,113
211,123
218,138
210,134
204,133
188,132
188,123
190,112
190,105
230,230
106,117
165,168
151,167
144,168
108,251
100,244
115,92
120,81
125,143
126,135
128,123
140,127
143,110
138,108
154,153
155,148
155,138
151,127
156,132
156,126
157,120
156,111
157,99
215,102
158,34
163,46
159,58
155,66
136,67
128,71
131,46
143,3
166,18
161,5
171,5
177,6
200,20
213,21
222,23
232,26
249,19
230,70
233,92
158,161
149,100
144,98
105,193
124,200
96,182
83,182
62,178
13,99
3,62
4,48
4,39
14,14
18,4
4,25
45,164
12,204
40,208
7,88
4,76
124,52
193,61
194,47
201,91
149,34
55,214
3,226
