x,y
249,244
251,143
200,143
245,196
253,223
249,236
218,143
252,67
248,88
251,202
249,227
252,186
253,137
240,144
250,181
249,216
253,86
8,72
13,87
16,106
21,122
20,130
14,153
17,180
4,174
38,173
32,185
63,130
74,174
87,176
102,177
94,185
99,198
93,211
134,176
118,178
166,123
100,229
119,220
231,250
234,243
242,245
54,76
99,116
95,102
95,91
96,83
248,19
240,15
225,17
203,19
192,17
180,19
171,21
171,15
132,4
128,11
117,13
108,9
100,9
93,11
84,10
70,10
24,13
101,28
137,80
30,120
248,174
193,176
190,251
184,163
190,186
34,216
13,216
12,223
60,205
48,205
154,13
143,14
252,59
0,10
164,221
2,246
15,254
217,175
168,68
183,71
190,71
192,79
43,15
124,181
125,200
127,238
126,251
126,192
126,186
