x,y
236,117
232,73
205,245
252,118
242,100
186,67
244,77
199,86
202,117
197,132
182,116
172,247
160,246
151,246
133,246
122,247
105,225
105,131
106,143
243,188
232,207
237,226
237,240
247,240
31,19
28,1
76,5
106,14
95,30
116,4
98,42
145,8
117,44
147,49
183,27
201,20
191,16
199,6
180,4
231,3
243,6
181,18
235,26
234,12
251,21
234,46
227,55
245,46
236,62
200,52
244,154
237,218
237,199
254,244
100,239
93,236
73,225
52,233
40,242
31,241
40,223
62,216
3,100
2,19
2,181
26,83
36,136
89,127
92,89
72,75
77,53
47,71
43,33
104,73
154,112
108,212
95,208
85,208
77,207
66,201
101,188
59,208
44,208
100,142
117,174
140,72
149,69
116,102
119,106
122,109
129,111
115,68
117,63
122,66
156,57
140,53
171,51
35,68
201,213
144,115
191,60
252,199
238,180
239,236
242,242
145,200
143,224
145,229
100,124
40,148
64,141
194,106
71,110
82,95
91,103
85,158
105,153
87,172
182,243
32,198
128,183
141,195
147,60
191,48
