x,y
143,45
64,172
169,195
186,217
75,193
95,64
203,66
232,68
12,42
49,193
174,63
93,172
179,244
127,194
231,174
121,45
4,170
63,63
121,173
32,172
35,41
182,237
35,62
226,45
85,44
63,41
184,230
172,44
252,173
145,171
11,63
187,209
249,36
125,74
5,246
96,36
48,131
52,162
251,127
40,70
56,74
73,74
117,62
158,197
32,113
11,162
29,249
64,251
86,253
71,243
95,244
96,253
126,230
109,247
151,230
213,227
188,162
141,75
147,64
153,77
111,118
199,113
206,113
184,112
183,118
205,135
221,125
201,121
184,121
99,73
80,72
115,74
92,115
99,115
102,117
87,116
126,115
193,14
192,10
13,73
112,100
3,190
150,211
