x,y
16,145
82,188
221,196
228,226
120,121
3,169
186,109
179,235
200,192
214,222
163,160
65,67
148,57
150,227
189,7
200,219
112,169
60,154
13,169
42,176
24,172
241,230
185,128
238,201
183,153
88,149
185,175
129,173
188,28
23,25
190,11
91,160
9,226
32,234
56,240
70,184
121,197
141,200
115,155
175,229
187,222
242,187
222,180
212,186
205,140
249,138
147,179
165,114
142,250
13,52
14,85
167,4
248,34
253,37
170,254
4,83
75,247
60,254
28,244
113,253
118,238
105,203
111,207
118,208
132,212
138,213
48,141
34,138
199,150
193,116
197,106
203,107
228,114
221,111
25,20
22,60
18,96
117,131
168,142
