x,y
54,184
97,234
247,138
59,237
68,248
39,244
159,50
101,172
199,149
206,89
202,119
96,208
117,2
203,49
175,17
123,162
166,56
178,163
251,86
7,135
135,20
159,144
231,77
20,194
176,65
23,224
142,179
163,1
146,31
188,36
181,132
221,136
81,187
122,192
39,168
50,156
23,211
9,218
4,211
10,204
91,134
100,136
117,231
127,246
100,214
113,217
170,192
185,187
201,181
206,171
186,94
240,127
169,227
180,228
189,215
178,244
188,240
248,162
101,14
139,50
12,148
205,61
216,69
189,19
200,25
215,34
48,65
30,23
40,34
42,38
47,46
126,23
121,42
114,49
87,103
94,112
74,93
67,89
59,85
36,73
17,63
42,13
109,235
148,212
172,221
234,232
243,57
237,58
232,65
251,48
246,172
225,147
174,176
252,227
236,245
221,51
51,30
69,181
121,78
115,86
