x,y
24,9
7,16
7,29
12,42
28,60
33,75
48,70
58,57
84,26
95,42
101,49
130,24
115,8
116,74
130,84
123,97
116,106
106,111
102,122
89,133
64,114
51,98
18,114
38,119
11,141
5,123
26,173
42,193
61,145
82,165
56,220
76,197
44,224
70,227
8,233
28,249
131,249
123,238
112,223
179,241
210,233
223,222
164,230
186,214
171,179
125,178
111,172
106,160
98,149
145,123
141,160
157,161
167,144
203,176
217,192
228,202
236,220
244,226
251,191
244,125
255,127
253,80
237,19
194,18
185,30
183,55
182,48
175,50
199,82
217,55
235,62
243,72
233,54
229,46
188,91
193,101
155,73
192,54
161,122
152,110
140,98
77,9
99,29
