x,y
245,227
247,136
247,213
8,112
56,90
236,237
109,66
27,105
222,239
30,79
245,168
126,242
74,82
18,30
3,84
37,68
56,56
95,40
99,28
69,54
97,12
16,125
31,117
35,108
57,132
57,147
24,136
24,143
28,170
23,184
23,193
22,201
23,209
13,213
20,219
30,222
22,229
22,243
50,244
62,244
68,240
74,237
83,236
86,217
82,210
87,202
69,210
61,214
62,221
58,201
52,200
65,91
65,103
70,108
103,73
98,81
91,75
120,61
133,54
171,52
197,46
190,41
177,43
208,42
219,44
242,45
243,68
172,85
177,67
177,77
210,106
219,103
227,104
235,104
242,109
245,78
190,135
208,134
208,127
209,144
217,136
229,134
230,168
219,169
211,170
204,169
110,86
113,111
112,129
114,145
122,153
110,169
114,176
112,188
101,189
113,198
114,203
114,210
120,220
112,224
110,236
118,250
110,252
102,252
114,245
151,216
186,230
193,236
200,231
215,232
227,232
170,223
162,216
177,217
245,198
