x,y
155,137
245,90
247,57
158,144
196,84
167,50
18,190
132,5
1,217
8,177
250,142
18,230
231,107
240,172
86,248
178,123
143,24
25,240
235,128
28,199
37,214
155,41
215,145
206,83
252,187
253,85
159,85
184,111
85,6
94,17
117,40
109,126
128,160
190,68
80,224
96,209
114,197
156,99
109,54
105,46
83,18
93,31
150,246
23,247
99,247
109,238
112,234
123,224
130,207
163,176
180,166
182,156
189,153
218,163
128,169
141,157
167,131
239,181
225,168
252,198
9,165
235,75
72,149
63,154
54,161
78,141
128,129
147,92
117,160
40,203
12,196
1,173
4,160
33,114
50,106
39,41
49,32
58,25
85,25
88,26
178,14
214,45
241,119
206,221
107,225
136,250
12,241
35,249
