x,y
136,183
125,172
171,222
194,245
157,206
198,250
160,253
36,113
104,189
137,223
7,90
147,233
16,99
123,209
78,123
71,115
50,97
58,173
164,62
24,195
136,138
149,128
57,161
40,231
144,82
219,61
28,109
62,210
208,73
190,89
98,125
121,105
109,116
203,26
198,81
48,222
77,193
126,151
185,42
19,249
63,99
206,1
11,207
18,69
29,79
35,89
2,54
7,104
17,108
32,126
51,105
59,236
248,45
224,219
211,240
229,49
236,44
192,238
167,216
148,193
75,106
79,112
58,88
123,82
126,85
224,238
1,219
48,130
52,136
52,142
62,145
