x,y
215,233
217,211
243,192
209,196
138,246
119,220
93,235
139,197
98,188
109,155
176,149
185,161
202,132
186,112
183,83
152,104
144,109
128,118
139,85
124,93
111,99
83,137
169,196
26,153
41,143
50,134
37,107
69,146
53,158
37,169
19,184
126,55
153,30
76,69
81,66
72,53
65,58
56,42
61,38
57,30
57,33
48,35
70,11
19,25
19,20
26,23
25,17
22,13
27,46
11,56
110,32
150,38
187,6
191,11
200,10
200,4
207,13
212,5
192,4
182,4
235,45
251,35
49,222
7,212
21,229
37,242
224,157
82,220
106,5
116,19
163,99
134,142
161,181
150,166
71,205
57,187
33,206
61,237
68,253
128,231
244,151
222,121
