x,y
209,157
39,93
34,71
146,29
69,54
215,10
20,100
74,77
136,179
188,38
248,23
102,138
181,107
209,92
36,231
48,222
77,206
100,193
155,175
127,205
129,116
184,183
232,170
234,148
143,58
216,40
239,52
75,44
111,32
187,7
9,176
174,210
225,180
62,7
5,29
132,11
20,126
85,128
24,159
99,146
11,205
98,121
36,224
86,237
119,231
122,216
191,191
105,221
236,217
245,218
239,229
209,240
187,243
184,249
204,178
246,237
254,226
251,220
250,186
228,40
243,75
222,96
214,105
228,102
237,100
235,91
229,87
237,85
223,88
211,78
205,43
196,45
176,11
101,19
42,3
24,1
73,86
39,169
46,140
87,248
