x,y
108,116
212,48
28,197
226,254
111,140
198,82
154,112
94,151
189,64
254,21
217,66
239,52
166,76
71,167
173,97
126,103
146,89
45,184
134,126
7,212
235,36
84,135
65,147
43,162
21,175
161,49
102,32
129,8
138,17
144,10
65,126
11,167
27,145
38,147
43,140
78,245
102,249
228,142
202,137
142,235
33,205
81,227
153,213
174,166
164,157
155,184
104,50
114,50
246,64
210,87
132,72
0,226
10,179
251,130
209,26
74,10
65,2
86,3
125,14
139,27
158,6
43,93
57,82
161,231
194,188
133,189
250,221
227,236
241,223
224,170
217,176
