x,y
91,122
71,120
207,61
152,201
227,118
150,206
64,117
82,121
213,63
243,150
243,162
243,184
240,197
242,219
243,232
227,225
228,156
213,151
212,163
210,182
211,195
208,218
207,230
197,156
195,191
191,225
186,148
185,162
180,182
169,218
169,231
179,120
191,121
174,133
152,222
148,232
205,252
239,253
161,253
37,170
12,170
25,198
6,243
7,245
20,221
43,207
54,203
99,181
94,199
116,179
129,177
132,166
117,212
28,64
19,64
4,55
26,46
6,39
23,5
3,4
5,20
120,10
139,10
139,15
98,11
89,2
179,57
137,59
137,42
91,36
88,25
248,30
246,44
249,53
200,20
210,20
219,22
231,19
220,56
164,21
249,4
124,36
125,29
113,19
118,53
202,64
49,35
50,51
71,61
104,196
166,185
18,253
19,247
21,242
22,236
61,196
42,6
