x,y
201,232
54,232
18,233
237,230
36,233
89,233
108,233
128,234
146,233
164,233
183,232
233,194
218,197
199,200
128,178
103,186
88,154
101,146
80,146
85,130
152,129
220,94
214,104
210,112
197,123
190,122
202,156
190,140
254,83
165,80
166,92
119,82
106,82
104,92
104,101
105,110
105,118
105,128
88,79
76,77
214,174
122,191
167,195
158,194
130,81
147,81
154,83
217,29
209,50
214,62
237,28
250,30
11,28
45,23
39,30
83,26
63,28
97,31
90,68
103,12
34,64
40,59
50,84
47,94
108,20
117,25
127,23
166,25
208,26
127,30
83,36
97,46
99,53
96,64
101,46
66,82
9,78
11,159
8,174
27,194
9,197
107,29
72,232
205,58
183,23
181,32
176,71
244,25
39,6
1,7
18,153
107,168
111,198
40,198
57,198
66,198
75,199
89,199
213,137
133,199
