x,y
220,188
115,86
218,185
181,75
147,185
178,235
209,244
132,250
155,210
160,195
155,183
172,218
130,145
109,147
124,125
154,106
174,91
155,142
154,83
145,152
190,129
200,125
199,134
207,139
231,145
232,111
141,226
108,190
164,252
246,120
244,125
200,172
199,182
221,181
212,187
250,201
228,227
211,177
56,32
56,59
56,52
53,44
44,44
79,67
66,61
66,54
79,37
86,31
99,9
102,15
100,21
106,18
106,27
111,31
115,37
126,63
150,45
185,29
208,5
233,6
201,20
241,37
218,69
165,30
167,32
167,37
168,39
169,40
175,48
113,110
170,140
215,126
214,132
214,137
252,86
103,244
100,239
99,232
91,228
85,238
87,241
81,214
78,242
74,251
68,249
53,241
49,250
32,233
48,212
38,216
35,203
13,156
46,149
63,141
66,166
22,97
5,190
32,96
10,112
58,237
67,111
32,162
173,122
119,196
88,223
60,204
54,210
66,198
241,167
222,212
253,100
254,170
