x,y
124,93
123,92
101,253
223,140
170,129
209,83
210,90
203,88
173,81
225,214
228,243
147,214
121,218
119,190
169,184
121,139
124,111
136,112
131,167
253,204
250,149
93,57
89,72
92,99
91,227
76,249
73,148
91,178
171,32
173,49
175,65
132,57
139,67
122,64
122,11
225,14
255,40
254,60
173,12
161,11
44,3
43,48
44,21
139,67
30,99
30,75
31,151
41,151
41,125
43,97
43,245
22,183
33,187
33,199
35,212
36,227
30,231
25,237
17,241
11,251
20,229
20,222
11,214
4,213
7,194
37,251
37,238
38,243
17,217
92,3
120,37
