x,y
243,13
227,36
3,17
58,253
90,67
3,70
79,68
193,250
193,11
52,69
229,17
8,26
209,39
204,71
138,178
248,253
107,21
6,58
92,253
166,70
71,69
230,1
142,29
143,40
107,139
140,128
245,71
140,151
35,55
150,253
76,253
40,253
172,252
203,15
139,187
190,71
62,68
197,39
140,161
139,204
6,104
146,14
8,126
7,144
7,156
8,164
7,175
8,185
17,196
31,165
31,142
33,130
31,107
57,104
84,104
101,115
102,159
100,199
47,205
33,214
5,245
110,241
109,216
109,183
216,250
183,248
203,248
163,248
230,202
183,204
177,200
155,200
164,100
207,98
217,94
226,136
148,123
152,128
170,128
183,128
201,128
216,129
102,27
102,52
243,226
181,229
39,5
34,32
243,29
44,132
8,233
11,207
82,170
