x,y
221,88
219,97
219,125
254,118
168,128
151,132
177,145
176,151
219,188
106,193
183,188
232,216
235,233
235,243
110,247
113,239
156,239
155,228
229,252
196,36
174,38
50,35
50,54
111,76
8,51
12,65
65,4
77,3
92,36
14,106
36,94
87,74
113,84
109,130
112,69
132,66
213,62
217,63
242,23
63,244
70,253
17,151
11,192
16,171
41,164
35,225
67,200
100,136
153,15
9,3
82,15
110,92
100,86
95,92
99,117
180,68
187,84
180,107
244,3
234,71
216,77
234,135
244,135
202,133
141,188
29,168
63,184
76,146
84,143
70,147
110,220
157,216
203,228
84,249
