x,y
250,166
178,157
186,234
210,237
204,243
177,252
200,223
222,211
231,210
245,197
253,197
254,187
236,182
228,156
237,147
244,158
189,228
163,215
186,213
127,138
14,71
10,89
11,100
3,97
7,105
12,111
5,126
8,213
22,205
9,251
38,209
50,237
66,251
16,72
76,246
83,251
95,251
88,243
96,240
91,237
45,139
61,149
73,149
80,149
74,201
148,175
159,178
208,190
208,199
208,205
216,212
182,247
45,74
45,86
43,103
60,110
51,29
14,27
15,11
54,22
61,17
67,16
76,16
84,17
91,19
102,18
111,18
131,2
128,10
126,22
126,27
131,30
130,37
119,50
124,56
126,43
121,43
93,49
133,71
146,71
148,80
139,31
176,54
187,47
183,54
180,64
199,51
207,62
193,64
167,93
174,72
83,103
88,101
93,96
95,103
98,111
100,117
104,128
117,83
104,92
104,49
216,113
250,20
243,31
238,20
206,5
178,120
153,65
106,142
162,34
254,50
4,51
64,103
117,16
144,41
150,22
154,31
210,9
178,24
172,65
181,48
175,47
212,69
168,82
223,95
7,223
195,168
114,189
122,205
123,217
216,192
252,217
236,160
251,179
